"","StateFullName","Year","Population","Category","State","Revenue","Description","Unemployment"
"2901","Idaho",2007,1505105,"T24","ID",125306,"Motor Vehicles License",0.04616
"2902","Idaho",2007,1505105,"T23","ID",33889,"Hunting and Fishing License",0.04616
"2903","Idaho",2007,1505105,"T40","ID",1406462,"Individual Income Taxes",0.04616
"2904","Idaho",2007,1505105,"T27","ID",34068,"Public Utilities License",0.04616
"2905","Idaho",2007,1505105,"T10","ID",7416,"Alcoholic Beverages Sales Tax",0.04616
"2906","Idaho",2007,1505105,"T01","ID",0,"Property Taxes",0.04616
"2907","Idaho",2007,1505105,"T15","ID",2260,"Public Utilities Sales Tax",0.04616
"2908","Idaho",2007,1505105,"T99","ID",2151,"Taxes, NEC",0.04616
"2909","Idaho",2007,1505105,"T09","ID",1277533,"General Sales and Gross Receipts Taxes",0.04616
"2910","Idaho",2008,1534320,"T24","ID",124369,"Motor Vehicles License",0.058
"2911","Idaho",2008,1534320,"T01","ID",0,"Property Taxes",0.058
"2912","Idaho",2008,1534320,"T14","ID",1650,"Pari-mutuels Sales Tax",0.058
"2913","Idaho",2008,1534320,"T23","ID",36403,"Hunting and Fishing License",0.058
"2914","Idaho",2008,1534320,"T50","ID",32,"Death and Gift Taxes",0.058
"2915","Idaho",2008,1534320,"T53","ID",6758,"Severance Taxes",0.058
"2916","Idaho",2008,1534320,"T13","ID",239881,"Motor Fuels Sales Tax",0.058
"2917","Idaho",2008,1534320,"T41","ID",190194,"Corporation Net Income Taxes",0.058
"2918","Idaho",2008,1534320,"T10","ID",7562,"Alcoholic Beverages Sales Tax",0.058
"2919","Idaho",2008,1534320,"T11","ID",0,"Amusements Sales Tax",0.058
"2920","Idaho",2008,1534320,"T40","ID",1438518,"Individual Income Taxes",0.058
"2921","Idaho",2008,1534320,"T12","ID",83213,"Insurance Premiums Sales Tax",0.058
"2922","Idaho",2008,1534320,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.058
"2923","Idaho",2008,1534320,"T19","ID",7281,"Other Selective Sales and Gross Receipts Taxes",0.058
"2924","Idaho",2008,1534320,"T16","ID",54781,"Tobacco Products Sales Tax",0.058
"2925","Idaho",2008,1534320,"T15","ID",1599,"Public Utilities Sales Tax",0.058
"2926","Idaho",2008,1534320,"T27","ID",33655,"Public Utilities License",0.058
"2927","Idaho",2008,1534320,"T29","ID",4151,"Other License Taxes",0.058
"2928","Idaho",2008,1534320,"T25","ID",7293,"Motor Vehicle Operators License",0.058
"2929","Idaho",2008,1534320,"T21","ID",411,"Amusements License",0.058
"2930","Idaho",2008,1534320,"T99","ID",2851,"Taxes, NEC",0.058
"2931","Idaho",2008,1534320,"T22","ID",2279,"Corporations in General License",0.058
"2932","Idaho",2008,1534320,"T09","ID",1347327,"General Sales and Gross Receipts Taxes",0.058
"2933","Idaho",2008,1534320,"T20","ID",1655,"Alcoholic Beverages License",0.058
"2934","Idaho",2008,1534320,"T28","ID",60054,"Occupation and Businesses License, NEC",0.058
"2935","Idaho",2009,1554439,"T25","ID",7773,"Motor Vehicle Operators License",0.0928
"2936","Idaho",2009,1554439,"T29","ID",4084,"Other License Taxes",0.0928
"2937","Idaho",2009,1554439,"T09","ID",1206137,"General Sales and Gross Receipts Taxes",0.0928
"2938","Idaho",2009,1554439,"T19","ID",6762,"Other Selective Sales and Gross Receipts Taxes",0.0928
"2939","Idaho",2009,1554439,"T99","ID",6247,"Taxes, NEC",0.0928
"2940","Idaho",2009,1554439,"T40","ID",1175604,"Individual Income Taxes",0.0928
"2941","Idaho",2009,1554439,"T15","ID",2018,"Public Utilities Sales Tax",0.0928
"2942","Idaho",2009,1554439,"T14","ID",1325,"Pari-mutuels Sales Tax",0.0928
"2943","Idaho",2009,1554439,"T11","ID",0,"Amusements Sales Tax",0.0928
"2944","Idaho",2009,1554439,"T20","ID",1486,"Alcoholic Beverages License",0.0928
"2945","Idaho",2009,1554439,"T12","ID",78886,"Insurance Premiums Sales Tax",0.0928
"2946","Idaho",2009,1554439,"T50","ID",264,"Death and Gift Taxes",0.0928
"2947","Idaho",2009,1554439,"T22","ID",1927,"Corporations in General License",0.0928
"2948","Idaho",2009,1554439,"T27","ID",32416,"Public Utilities License",0.0928
"2949","Idaho",2009,1554439,"T41","ID",142240,"Corporation Net Income Taxes",0.0928
"2950","Idaho",2009,1554439,"T28","ID",62404,"Occupation and Businesses License, NEC",0.0928
"2951","Idaho",2009,1554439,"T53","ID",4952,"Severance Taxes",0.0928
"2952","Idaho",2009,1554439,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.0928
"2953","Idaho",2009,1554439,"T23","ID",35562,"Hunting and Fishing License",0.0928
"2954","Idaho",2009,1554439,"T01","ID",0,"Property Taxes",0.0928
"2955","Idaho",2009,1554439,"T21","ID",325,"Amusements License",0.0928
"2956","Idaho",2009,1554439,"T13","ID",218180,"Motor Fuels Sales Tax",0.0928
"2957","Idaho",2009,1554439,"T24","ID",122231,"Motor Vehicles License",0.0928
"2958","Idaho",2009,1554439,"T10","ID",8122,"Alcoholic Beverages Sales Tax",0.0928
"2959","Idaho",2009,1554439,"T16","ID",52918,"Tobacco Products Sales Tax",0.0928
"2960","Idaho",2010,1570718,"T19","ID",20314,"Other Selective Sales and Gross Receipts Taxes",0.09608
"2961","Idaho",2010,1570718,"T09","ID",1126671,"General Sales and Gross Receipts Taxes",0.09608
"2962","Idaho",2010,1570718,"T11","ID",0,"Amusements Sales Tax",0.09608
"2963","Idaho",2010,1570718,"T53","ID",6730,"Severance Taxes",0.09608
"2964","Idaho",2010,1570718,"T99","ID",0,"Taxes, NEC",0.09608
"2965","Idaho",2010,1570718,"T21","ID",315,"Amusements License",0.09608
"2966","Idaho",2010,1570718,"T20","ID",1399,"Alcoholic Beverages License",0.09608
"2967","Idaho",2010,1570718,"T22","ID",1923,"Corporations in General License",0.09608
"2968","Idaho",2010,1570718,"T28","ID",63088,"Occupation and Businesses License, NEC",0.09608
"2969","Idaho",2010,1570718,"T27","ID",35451,"Public Utilities License",0.09608
"2970","Idaho",2010,1570718,"T50","ID",282,"Death and Gift Taxes",0.09608
"2971","Idaho",2010,1570718,"T13","ID",230377,"Motor Fuels Sales Tax",0.09608
"2972","Idaho",2010,1570718,"T01","ID",0,"Property Taxes",0.09608
"2973","Idaho",2010,1570718,"T40","ID",1068754,"Individual Income Taxes",0.09608
"2974","Idaho",2010,1570718,"T16","ID",48724,"Tobacco Products Sales Tax",0.09608
"2975","Idaho",2010,1570718,"T24","ID",120275,"Motor Vehicles License",0.09608
"2976","Idaho",2010,1570718,"T23","ID",34035,"Hunting and Fishing License",0.09608
"2977","Idaho",2010,1570718,"T10","ID",7882,"Alcoholic Beverages Sales Tax",0.09608
"2978","Idaho",2010,1570718,"T41","ID",98327,"Corporation Net Income Taxes",0.09608
"2979","Idaho",2010,1570718,"T14","ID",899,"Pari-mutuels Sales Tax",0.09608
"2980","Idaho",2010,1570718,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.09608
"2981","Idaho",2010,1570718,"T29","ID",3841,"Other License Taxes",0.09608
"2982","Idaho",2010,1570718,"T25","ID",7676,"Motor Vehicle Operators License",0.09608
"2983","Idaho",2010,1570718,"T15","ID",2138,"Public Utilities Sales Tax",0.09608
"2984","Idaho",2010,1570718,"T12","ID",72602,"Insurance Premiums Sales Tax",0.09608
"2985","Idaho",2011,1583930,"T14","ID",838,"Pari-mutuels Sales Tax",0.0894
"2986","Idaho",2011,1583930,"T99","ID",0,"Taxes, NEC",0.0894
"2987","Idaho",2011,1583930,"T20","ID",1409,"Alcoholic Beverages License",0.0894
"2988","Idaho",2011,1583930,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.0894
"2989","Idaho",2011,1583930,"T11","ID",0,"Amusements Sales Tax",0.0894
"2990","Idaho",2011,1583930,"T29","ID",3977,"Other License Taxes",0.0894
"2991","Idaho",2011,1583930,"T21","ID",336,"Amusements License",0.0894
"2992","Idaho",2011,1583930,"T53","ID",7787,"Severance Taxes",0.0894
"2993","Idaho",2011,1583930,"T50","ID",620,"Death and Gift Taxes",0.0894
"2994","Idaho",2011,1583930,"T15","ID",2430,"Public Utilities Sales Tax",0.0894
"2995","Idaho",2011,1583930,"T01","ID",0,"Property Taxes",0.0894
"2996","Idaho",2011,1583930,"T22","ID",1954,"Corporations in General License",0.0894
"2997","Idaho",2011,1583930,"T19","ID",60692,"Other Selective Sales and Gross Receipts Taxes",0.0894
"2998","Idaho",2011,1583930,"T13","ID",238983,"Motor Fuels Sales Tax",0.0894
"2999","Idaho",2011,1583930,"T24","ID",134108,"Motor Vehicles License",0.0894
"3000","Idaho",2011,1583930,"T28","ID",66304,"Occupation and Businesses License, NEC",0.0894
"3001","Idaho",2011,1583930,"T16","ID",49505,"Tobacco Products Sales Tax",0.0894
"3002","Idaho",2011,1583930,"T41","ID",170214,"Corporation Net Income Taxes",0.0894
"3003","Idaho",2011,1583930,"T12","ID",68754,"Insurance Premiums Sales Tax",0.0894
"3004","Idaho",2011,1583930,"T23","ID",31127,"Hunting and Fishing License",0.0894
"3005","Idaho",2011,1583930,"T10","ID",7934,"Alcoholic Beverages Sales Tax",0.0894
"3006","Idaho",2011,1583930,"T40","ID",1169247,"Individual Income Taxes",0.0894
"3007","Idaho",2011,1583930,"T25","ID",10747,"Motor Vehicle Operators License",0.0894
"3008","Idaho",2011,1583930,"T27","ID",47686,"Public Utilities License",0.0894
"3009","Idaho",2011,1583930,"T09","ID",1187070,"General Sales and Gross Receipts Taxes",0.0894
"3010","Idaho",2012,1595590,"T99","ID",0,"Taxes, NEC",0.0806
"3011","Idaho",2012,1595590,"T20","ID",1399,"Alcoholic Beverages License",0.0806
"3012","Idaho",2012,1595590,"T13","ID",236769,"Motor Fuels Sales Tax",0.0806
"3013","Idaho",2012,1595590,"T11","ID",0,"Amusements Sales Tax",0.0806
"3014","Idaho",2012,1595590,"T53","ID",8309,"Severance Taxes",0.0806
"3015","Idaho",2012,1595590,"T27","ID",49085,"Public Utilities License",0.0806
"3016","Idaho",2012,1595590,"T12","ID",69722,"Insurance Premiums Sales Tax",0.0806
"3017","Idaho",2012,1595590,"T16","ID",48461,"Tobacco Products Sales Tax",0.0806
"3018","Idaho",2012,1595590,"T15","ID",2983,"Public Utilities Sales Tax",0.0806
"3019","Idaho",2012,1595590,"T28","ID",69894,"Occupation and Businesses License, NEC",0.0806
"3020","Idaho",2012,1595590,"T21","ID",321,"Amusements License",0.0806
"3021","Idaho",2012,1595590,"T41","ID",188589,"Corporation Net Income Taxes",0.0806
"3022","Idaho",2012,1595590,"T01","ID",0,"Property Taxes",0.0806
"3023","Idaho",2012,1595590,"T10","ID",8099,"Alcoholic Beverages Sales Tax",0.0806
"3024","Idaho",2012,1595590,"T40","ID",1213335,"Individual Income Taxes",0.0806
"3025","Idaho",2012,1595590,"T50","ID",0,"Death and Gift Taxes",0.0806
"3026","Idaho",2012,1595590,"T22","ID",1963,"Corporations in General License",0.0806
"3027","Idaho",2012,1595590,"T09","ID",1224656,"General Sales and Gross Receipts Taxes",0.0806
"3028","Idaho",2012,1595590,"T29","ID",3915,"Other License Taxes",0.0806
"3029","Idaho",2012,1595590,"T19","ID",72656,"Other Selective Sales and Gross Receipts Taxes",0.0806
"3030","Idaho",2012,1595590,"T25","ID",11463,"Motor Vehicle Operators License",0.0806
"3031","Idaho",2012,1595590,"T14","ID",1269,"Pari-mutuels Sales Tax",0.0806
"3032","Idaho",2012,1595590,"T24","ID",127813,"Motor Vehicles License",0.0806
"3033","Idaho",2012,1595590,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.0806
"3034","Idaho",2012,1595590,"T23","ID",33590,"Hunting and Fishing License",0.0806
"3035","Idaho",2013,1612136,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.07366
"3036","Idaho",2013,1612136,"T29","ID",3617,"Other License Taxes",0.07366
"3037","Idaho",2013,1612136,"T20","ID",1727,"Alcoholic Beverages License",0.07366
"3038","Idaho",2013,1612136,"T53","ID",6224,"Severance Taxes",0.07366
"3039","Idaho",2013,1612136,"T41","ID",200340,"Corporation Net Income Taxes",0.07366
"3040","Idaho",2013,1612136,"T14","ID",1195,"Pari-mutuels Sales Tax",0.07366
"3041","Idaho",2013,1612136,"T21","ID",294,"Amusements License",0.07366
"3042","Idaho",2013,1612136,"T10","ID",8588,"Alcoholic Beverages Sales Tax",0.07366
"3043","Idaho",2013,1612136,"T40","ID",1292562,"Individual Income Taxes",0.07366
"3044","Idaho",2013,1612136,"T27","ID",51453,"Public Utilities License",0.07366
"3045","Idaho",2013,1612136,"T25","ID",11403,"Motor Vehicle Operators License",0.07366
"3046","Idaho",2013,1612136,"T22","ID",2077,"Corporations in General License",0.07366
"3047","Idaho",2013,1612136,"T28","ID",69984,"Occupation and Businesses License, NEC",0.07366
"3048","Idaho",2013,1612136,"T50","ID",0,"Death and Gift Taxes",0.07366
"3049","Idaho",2013,1612136,"T16","ID",49324,"Tobacco Products Sales Tax",0.07366
"3050","Idaho",2013,1612136,"T13","ID",244738,"Motor Fuels Sales Tax",0.07366
"3051","Idaho",2013,1612136,"T15","ID",1920,"Public Utilities Sales Tax",0.07366
"3052","Idaho",2013,1612136,"T19","ID",71072,"Other Selective Sales and Gross Receipts Taxes",0.07366
"3053","Idaho",2013,1612136,"T11","ID",0,"Amusements Sales Tax",0.07366
"3054","Idaho",2013,1612136,"T01","ID",0,"Property Taxes",0.07366
"3055","Idaho",2013,1612136,"T23","ID",32868,"Hunting and Fishing License",0.07366
"3056","Idaho",2013,1612136,"T12","ID",72251,"Insurance Premiums Sales Tax",0.07366
"3057","Idaho",2013,1612136,"T24","ID",133204,"Motor Vehicles License",0.07366
"3058","Idaho",2013,1612136,"T99","ID",0,"Taxes, NEC",0.07366
"3059","Idaho",2013,1612136,"T09","ID",1324182,"General Sales and Gross Receipts Taxes",0.07366
"3060","Idaho",2014,1634464,"T14","ID",1209,"Pari-mutuels Sales Tax",0.0615
"3061","Idaho",2014,1634464,"T15","ID",1840,"Public Utilities Sales Tax",0.0615
"3062","Idaho",2014,1634464,"T20","ID",1617,"Alcoholic Beverages License",0.0615
"3063","Idaho",2014,1634464,"T01","ID",0,"Property Taxes",0.0615
"3064","Idaho",2014,1634464,"T19","ID",64333,"Other Selective Sales and Gross Receipts Taxes",0.0615
"3065","Idaho",2014,1634464,"T22","ID",2203,"Corporations in General License",0.0615
"3066","Idaho",2014,1634464,"T16","ID",47816,"Tobacco Products Sales Tax",0.0615
"3067","Idaho",2014,1634464,"T25","ID",9943,"Motor Vehicle Operators License",0.0615
"3068","Idaho",2014,1634464,"T40","ID",1338075,"Individual Income Taxes",0.0615
"3069","Idaho",2014,1634464,"T51","ID",0,"Documentary and Stock Transfer Taxes",0.0615
"3070","Idaho",2014,1634464,"T11","ID",0,"Amusements Sales Tax",0.0615
"3071","Idaho",2014,1634464,"T28","ID",74790,"Occupation and Businesses License, NEC",0.0615
"3072","Idaho",2014,1634464,"T09","ID",1373666,"General Sales and Gross Receipts Taxes",0.0615
"3073","Idaho",2014,1634464,"T27","ID",53613,"Public Utilities License",0.0615
"3074","Idaho",2014,1634464,"T41","ID",190002,"Corporation Net Income Taxes",0.0615
"3075","Idaho",2014,1634464,"T99","ID",0,"Taxes, NEC",0.0615
"3076","Idaho",2014,1634464,"T23","ID",34436,"Hunting and Fishing License",0.0615
"3077","Idaho",2014,1634464,"T53","ID",6004,"Severance Taxes",0.0615
"3078","Idaho",2014,1634464,"T12","ID",75205,"Insurance Premiums Sales Tax",0.0615
"3079","Idaho",2014,1634464,"T21","ID",754,"Amusements License",0.0615
"3080","Idaho",2014,1634464,"T24","ID",135169,"Motor Vehicles License",0.0615
"3081","Idaho",2014,1634464,"T29","ID",3806,"Other License Taxes",0.0615
"3082","Idaho",2014,1634464,"T50","ID",0,"Death and Gift Taxes",0.0615
"3083","Idaho",2014,1634464,"T13","ID",248454,"Motor Fuels Sales Tax",0.0615
"3084","Idaho",2014,1634464,"T10","ID",8780,"Alcoholic Beverages Sales Tax",0.0615
"3091","Illinois",2005,12609903,"T50","IL",301423,"Death and Gift Taxes",0.05083
"3092","Illinois",2005,12609903,"T25","IL",85908,"Motor Vehicle Operators License",0.05083
"3093","Illinois",2005,12609903,"T09","IL",7195445,"General Sales and Gross Receipts Taxes",0.05083
"3094","Illinois",2005,12609903,"T16","IL",656473,"Tobacco Products Sales Tax",0.05083
"3095","Illinois",2005,12609903,"T41","IL",2183066,"Corporation Net Income Taxes",0.05083
"3096","Illinois",2005,12609903,"T15","IL",1726498,"Public Utilities Sales Tax",0.05083
"3097","Illinois",2005,12609903,"T19","IL",1005354,"Other Selective Sales and Gross Receipts Taxes",0.05083
"3098","Illinois",2005,12609903,"T14","IL",11654,"Pari-mutuels Sales Tax",0.05083
"3099","Illinois",2005,12609903,"T29","IL",5775,"Other License Taxes",0.05083
"3100","Illinois",2005,12609903,"T11","IL",826426,"Amusements Sales Tax",0.05083
"3101","Illinois",2005,12609903,"T01","IL",56131,"Property Taxes",0.05083
"3102","Illinois",2005,12609903,"T24","IL",1400405,"Motor Vehicles License",0.05083
"3103","Illinois",2005,12609903,"T22","IL",191156,"Corporations in General License",0.05083
"3104","Illinois",2005,12609903,"T27","IL",0,"Public Utilities License",0.05083
"3105","Illinois",2005,12609903,"T40","IL",7936884,"Individual Income Taxes",0.05083
"3106","Illinois",2005,12609903,"T51","IL",106972,"Documentary and Stock Transfer Taxes",0.05083
"3107","Illinois",2005,12609903,"T12","IL",366584,"Insurance Premiums Sales Tax",0.05083
"3108","Illinois",2005,12609903,"T10","IL",147238,"Alcoholic Beverages Sales Tax",0.05083
"3109","Illinois",2005,12609903,"T28","IL",744869,"Occupation and Businesses License, NEC",0.05083
"3111","Illinois",2005,12609903,"T53","IL",448,"Severance Taxes",0.05083
"3112","Illinois",2005,12609903,"T21","IL",2127,"Amusements License",0.05083
"3113","Illinois",2005,12609903,"T23","IL",29546,"Hunting and Fishing License",0.05083
"3114","Illinois",2005,12609903,"T99","IL",0,"Taxes, NEC",0.05083
"3115","Illinois",2005,12609903,"T13","IL",1419883,"Motor Fuels Sales Tax",0.05083
"3116","Illinois",2005,12609903,"T20","IL",11424,"Alcoholic Beverages License",0.05083
"3117","Illinois",2006,12643955,"T12","IL",335290,"Insurance Premiums Sales Tax",0.04608
"3118","Illinois",2006,12643955,"T28","IL",699248,"Occupation and Businesses License, NEC",0.04608
"3119","Illinois",2006,12643955,"T51","IL",116594,"Documentary and Stock Transfer Taxes",0.04608
"3120","Illinois",2006,12643955,"T10","IL",152300,"Alcoholic Beverages Sales Tax",0.04608
"3121","Illinois",2006,12643955,"T27","IL",0,"Public Utilities License",0.04608
"3122","Illinois",2006,12643955,"T14","IL",10546,"Pari-mutuels Sales Tax",0.04608
"3123","Illinois",2006,12643955,"T99","IL",0,"Taxes, NEC",0.04608
"3124","Illinois",2006,12643955,"T29","IL",9275,"Other License Taxes",0.04608
"3125","Illinois",2006,12643955,"T41","IL",2400270,"Corporation Net Income Taxes",0.04608
"3126","Illinois",2006,12643955,"T21","IL",1297,"Amusements License",0.04608
"3127","Illinois",2006,12643955,"T09","IL",7763067,"General Sales and Gross Receipts Taxes",0.04608
"3128","Illinois",2006,12643955,"T15","IL",1821583,"Public Utilities Sales Tax",0.04608
"3129","Illinois",2006,12643955,"T11","IL",839199,"Amusements Sales Tax",0.04608
"3130","Illinois",2006,12643955,"T16","IL",640333,"Tobacco Products Sales Tax",0.04608
"3131","Illinois",2006,12643955,"T19","IL",1139678,"Other Selective Sales and Gross Receipts Taxes",0.04608
"3132","Illinois",2006,12643955,"T01","IL",64596,"Property Taxes",0.04608
"3133","Illinois",2006,12643955,"T24","IL",1398117,"Motor Vehicles License",0.04608
"3134","Illinois",2006,12643955,"T23","IL",40325,"Hunting and Fishing License",0.04608
"3135","Illinois",2006,12643955,"T53","IL",564,"Severance Taxes",0.04608
"3136","Illinois",2006,12643955,"T40","IL",8635104,"Individual Income Taxes",0.04608
"3137","Illinois",2006,12643955,"T50","IL",271860,"Death and Gift Taxes",0.04608
"3138","Illinois",2006,12643955,"T25","IL",69696,"Motor Vehicle Operators License",0.04608
"3139","Illinois",2006,12643955,"T13","IL",1446067,"Motor Fuels Sales Tax",0.04608
"3140","Illinois",2006,12643955,"T22","IL",189128,"Corporations in General License",0.04608
"3141","Illinois",2006,12643955,"T20","IL",11051,"Alcoholic Beverages License",0.04608
"3142","Illinois",2007,12695866,"T41","IL",2936360,"Corporation Net Income Taxes",0.04616
"3143","Illinois",2007,12695866,"T23","IL",35516,"Hunting and Fishing License",0.04616
"3144","Illinois",2007,12695866,"T24","IL",1354997,"Motor Vehicles License",0.04616
"3145","Illinois",2007,12695866,"T01","IL",60397,"Property Taxes",0.04616
"3146","Illinois",2007,12695866,"T20","IL",11387,"Alcoholic Beverages License",0.04616
"3147","Illinois",2007,12695866,"T22","IL",201366,"Corporations in General License",0.04616
"3148","Illinois",2007,12695866,"T10","IL",155680,"Alcoholic Beverages Sales Tax",0.04616
"3149","Illinois",2007,12695866,"T51","IL",99635,"Documentary and Stock Transfer Taxes",0.04616
